Day;nrEmpty;nrGrass;nrRabbits;nrFemaleRabbits;nrMaleRabbits;nrFoxes;nrFemaleFoxes;nrMaleFoxes;av.LevelGRass;av.AgeRabbit;av.AgeFox;changeOfEmpty;changeOfGrass;changeOfRabbit;changeOfFox;
52;0;283;97;40;57;20;9;11;3.01;1.89;3.25;0;6;-5;-1
53;0;283;96;35;61;21;10;11;3;1.95;3.1;0;0;-1;1
54;0;274;103;40;63;23;11;12;3.09;1.64;3.48;0;-9;7;2
55;0;284;94;35;59;22;11;11;2.88;1.8;3.86;0;10;-9;-1
56;0;286;91;36;55;23;11;12;2.84;2;3.22;0;2;-3;1
57;0;281;95;38;57;24;13;11;2.86;1.98;3.54;0;-5;4;1
58;0;292;84;34;50;24;14;10;2.85;1.89;3.75;0;11;-11;0
59;0;292;82;36;46;26;12;14;2.91;2.2;3.62;0;0;-2;2
60;0;287;88;40;48;25;12;13;2.97;2.08;4;0;-5;6;-1
61;0;285;89;43;46;26;13;13;2.89;1.98;4.38;0;-2;1;1
62;0;281;94;46;48;25;14;11;2.83;1.89;4.8;0;-4;5;-1
63;0;284;96;51;45;20;12;8;2.88;1.85;4.35;0;3;2;-5
64;0;275;106;54;52;19;11;8;3;1.78;4.89;0;-9;10;-1
65;0;279;102;53;49;19;11;8;2.94;1.75;5.32;0;4;-4;0
66;0;282;98;51;47;20;12;8;2.82;1.74;5.05;0;3;-4;1
67;0;281;100;54;46;19;11;8;2.89;1.79;5.37;0;-1;2;-1
68;0;270;109;57;52;21;13;8;2.9;1.86;5.14;0;-11;9;2
69;0;270;108;58;50;22;14;8;2.77;1.77;3.86;0;0;-1;1
70;0;272;108;57;51;20;12;8;2.72;1.98;4.35;0;2;0;-2
71;0;269;112;62;50;19;11;8;2.78;1.67;4.16;0;-3;4;-1
72;0;269;114;65;49;17;12;5;2.68;1.44;4.06;0;0;2;-2
73;0;272;111;60;51;17;13;4;2.6;1.77;4.35;0;3;-3;0
74;0;269;113;57;56;18;11;7;2.58;1.95;3.5;0;-3;2;1
75;0;260;124;57;67;16;10;6;2.58;1.82;4.06;0;-9;11;-2
76;0;260;124;58;66;16;9;7;2.44;1.91;4.75;0;0;0;0
77;0;263;121;58;63;16;9;7;2.3;2.2;5.75;0;3;-3;0
78;0;259;125;66;59;16;9;7;2.33;2.14;5.56;0;-4;4;0
79;0;255;129;62;67;16;8;8;2.27;2.01;5.75;0;-4;4;0
80;0;263;124;66;58;13;7;6;2.22;2.17;5.46;0;8;-5;-3
81;0;258;131;66;65;11;6;5;2.33;2.09;5.64;0;-5;7;-2
82;0;254;138;81;57;8;3;5;2.31;1.64;5;0;-4;7;-3
83;0;253;138;79;59;9;3;6;2.24;1.89;5.22;0;-1;0;1
84;0;246;144;80;64;10;3;7;2.2;1.91;5.4;0;-7;6;1
85;0;250;142;78;64;8;2;6;2.12;1.86;5.63;0;4;-2;-2
86;0;253;139;74;65;8;2;6;2.05;2.06;6.63;0;3;-3;0
87;0;245;149;72;77;6;2;4;2.09;2.06;6.33;0;-8;10;-2
88;0;232;162;75;87;6;2;4;2.08;1.81;7;0;-13;13;0
89;0;240;154;71;83;6;2;4;1.85;1.94;7.33;0;8;-8;0
90;0;239;158;75;83;3;1;2;1.84;1.66;5.67;0;-1;4;-3
91;0;235;163;80;83;2;0;2;1.91;1.74;4;0;-4;5;-1
92;0;240;158;76;82;2;0;2;1.75;2.07;5;0;5;-5;0
93;0;251;147;64;83;2;0;2;1.64;2.03;5.5;0;11;-11;0
94;0;248;150;65;85;2;0;2;1.7;2.03;6.5;0;-3;3;0
95;0;250;148;69;79;2;0;2;1.65;2.12;7;0;2;-2;0
96;0;237;161;80;81;2;0;2;1.75;2.04;8;0;-13;13;0
97;0;239;160;79;81;1;0;1;1.62;1.89;7;0;2;-1;-1
98;0;235;164;81;83;1;0;1;1.58;2.04;8;0;-4;4;0
99;0;237;162;83;79;1;0;1;1.52;1.86;9;0;2;-2;0
100;0;235;164;85;79;1;0;1;1.57;1.82;9;0;-2;2;0
101;0;236;163;75;88;1;0;1;1.52;1.93;10;0;1;-1;0
102;0;234;166;78;88;0;0;0;1.39;1.98;0;0;-2;3;-1
