Day;nrEmpty;nrGrass;nrRabbits;nrFemaleRabbits;nrMaleRabbits;nrFoxes;nrFemaleFoxes;nrMaleFoxes;av.LevelGRass;av.AgeRabbit;av.AgeFox;changeOfEmpty;changeOfGrass;changeOfRabbit;changeOfFox;
39;0;257;118;60;58;25;15;10;2.35;1.76;4.4;0;-7;5;2
40;0;260;114;56;58;26;16;10;2.48;1.8;4.62;0;3;-4;1
41;0;266;106;51;55;28;14;14;2.53;2;3.86;0;6;-8;2
42;0;264;111;50;61;25;13;12;2.48;1.96;3.36;0;-2;5;-3
43;0;264;113;48;65;23;13;10;2.46;2.03;3.83;0;0;2;-2
44;0;261;115;50;65;24;13;11;2.48;2.08;3.38;0;-3;2;1
45;0;269;105;44;61;26;14;12;2.49;2.32;3.5;0;8;-10;2
46;0;262;111;52;59;27;15;12;2.52;2.11;3.74;0;-7;6;1
47;0;254;116;58;58;30;15;15;2.64;1.95;3.97;0;-8;5;3
48;0;258;113;62;51;29;14;15;2.53;1.83;4.17;0;4;-3;-1
49;0;244;124;65;59;32;15;17;2.5;1.88;3.94;0;-14;11;3
50;0;239;128;60;68;33;16;17;2.27;1.78;3.42;0;-5;4;1
51;0;239;128;57;71;33;15;18;2.2;1.76;3.67;0;0;0;0
52;0;243;123;56;67;34;17;17;2.09;1.87;3.68;0;4;-5;1
53;0;240;125;60;65;35;17;18;2.11;1.86;3.8;0;-3;2;1
54;0;242;120;56;64;38;16;22;2.07;1.8;3.87;0;2;-5;3
55;0;260;101;47;54;39;17;22;1.89;2.06;3.62;0;18;-19;1
56;0;247;112;54;58;41;17;24;1.96;2.12;3.24;0;-13;11;2
57;0;256;104;48;56;40;17;23;1.96;2.01;3.63;0;9;-8;-1
58;0;253;101;45;56;46;20;26;2.02;1.94;3.39;0;-3;-3;6
59;0;255;100;45;55;45;20;25;2.13;2.06;3.42;0;2;-1;-1
60;0;259;96;40;56;45;22;23;1.96;2.09;3.4;0;4;-4;0
61;0;257;100;42;58;43;19;24;2.03;2.25;3.88;0;-2;4;-2
62;0;264;95;35;60;41;18;23;2.1;2.55;4.59;0;7;-5;-2
63;0;275;84;35;49;41;19;22;2.23;2.29;4.1;0;11;-11;0
64;0;270;86;37;49;44;23;21;2.3;2.06;4;0;-5;2;3
65;0;280;75;32;43;45;22;23;2.28;2.51;4.18;0;10;-11;1
66;0;285;73;31;42;42;19;23;2.42;2.62;4.02;0;5;-2;-3
67;0;293;65;32;33;42;20;22;2.54;2.55;3.69;0;8;-8;0
68;0;298;63;36;27;39;19;20;2.5;2.29;3.69;0;5;-2;-3
69;0;297;62;35;27;41;20;21;2.65;2.48;4.27;0;-1;-1;2
70;0;295;63;36;27;42;18;24;2.86;2;3.83;0;-2;1;1
71;0;298;61;34;27;41;17;24;3.04;1.92;3.88;0;3;-2;-1
72;0;303;58;28;30;39;16;23;3.05;2.16;4.26;0;5;-3;-2
73;0;308;56;27;29;36;14;22;3.06;1.93;4.06;0;5;-2;-3
74;0;306;59;30;29;35;13;22;3.23;1.88;4.06;0;-2;3;-1
75;0;311;53;27;26;36;13;23;3.26;2.13;3.56;0;5;-6;1
76;0;309;56;30;26;35;12;23;3.29;1.93;3.74;0;-2;3;-1
77;0;312;52;25;27;36;13;23;3.3;1.81;4.25;0;3;-4;1
78;0;312;52;26;26;36;13;23;3.34;2.5;3.56;0;0;0;0
79;0;320;49;22;27;31;12;19;3.4;2.04;3.9;0;8;-3;-5
80;0;316;50;22;28;34;14;20;3.49;2.24;4.38;0;-4;1;3
81;0;322;50;25;25;28;13;15;3.55;2.54;4.21;0;6;0;-6
82;0;323;47;26;21;30;14;16;3.56;1.94;3.83;0;1;-3;2
83;0;323;50;25;25;27;12;15;3.59;2;4.41;0;0;3;-3
84;0;324;48;22;26;28;13;15;3.64;2.35;4.18;0;1;-2;1
85;0;327;47;21;26;26;12;14;3.65;1.79;3.46;0;3;-1;-2
86;0;330;46;20;26;24;12;12;3.66;1.98;3.79;0;3;-1;-2
87;0;332;46;22;24;22;11;11;3.73;2.15;3.86;0;2;0;-2
88;0;330;47;23;24;23;13;10;3.81;2.13;3.91;0;-2;1;1
89;0;335;44;23;21;21;11;10;3.82;2.59;4.29;0;5;-3;-2
90;0;334;48;27;21;18;8;10;3.9;2.5;4.39;0;-1;4;-3
91;0;340;45;28;17;15;8;7;3.96;2.11;4.73;0;6;-3;-3
92;0;337;44;28;16;19;10;9;4.08;2.66;4.42;0;-3;-1;4
93;0;338;42;26;16;20;9;11;4.13;2.64;4.2;0;1;-2;1
94;0;343;42;22;20;15;9;6;4.12;2.1;3.47;0;5;0;-5
95;0;343;44;25;19;13;7;6;4.19;2.02;4.08;0;0;2;-2
96;0;345;42;20;22;13;5;8;4.22;2.26;2.77;0;2;-2;0
97;0;347;42;20;22;11;5;6;4.2;2.33;3.36;0;2;0;-2
98;0;346;43;19;24;11;4;7;4.24;2.49;3.73;0;-1;1;0
99;0;347;43;21;22;10;4;6;4.22;2.26;4.5;0;1;0;-1
100;0;350;42;19;23;8;2;6;4.18;1.86;5;0;3;-1;-2
