Day;nrEmpty;nrGrass;nrRabbits;nrFemaleRabbits;nrMaleRabbits;nrFoxes;nrFemaleFoxes;nrMaleFoxes;av.LevelGRass;av.AgeRabbit;av.AgeFox;changeOfEmpty;changeOfGrass;changeOfRabbit;changeOfFox;
67;0;329;33;19;14;38;18;20;3.74;2.58;4;0;-5;1;4
68;0;337;29;17;12;34;16;18;3.66;2.79;4.21;0;8;-4;-4
69;0;332;34;22;12;34;18;16;3.73;2.5;4.38;0;-5;5;0
70;0;331;38;24;14;31;15;16;3.82;2.13;4.74;0;-1;4;-3
71;0;338;40;28;12;22;11;11;3.87;2.25;4.18;0;7;2;-9
72;0;336;44;28;16;20;11;9;3.99;2.23;3.4;0;-2;4;-2
73;0;334;45;28;17;21;11;10;4.07;1.8;4.1;0;-2;1;1
74;0;336;46;26;20;18;9;9;4.1;1.85;3.67;0;2;1;-3
75;0;339;43;23;20;18;8;10;4.05;1.93;3.5;0;3;-3;0
76;0;336;46;24;22;18;8;10;4.1;1.76;3.39;0;-3;3;0
77;0;339;41;17;24;20;8;12;4.06;1.78;2.9;0;3;-5;2
78;0;341;38;20;18;21;9;12;4.06;2;3.43;0;2;-3;1
79;0;338;41;21;20;21;8;13;4.1;2.05;2.86;0;-3;3;0
80;0;337;43;20;23;20;7;13;4.07;2.07;3.7;0;-1;2;-1
81;0;337;42;24;18;21;7;14;4.06;1.86;3.76;0;0;-1;1
82;0;338;42;22;20;20;10;10;4.07;1.43;3.4;0;1;0;-1
83;0;334;46;24;22;20;10;10;4.14;1.61;4.05;0;-4;4;0
84;0;336;44;25;19;20;10;10;4.1;1.77;3.85;0;2;-2;0
85;0;337;43;24;19;20;10;10;4.06;1.88;3.7;0;1;-1;0
86;0;337;45;25;20;18;10;8;4.04;2;3.06;0;0;2;-2
87;0;335;45;20;25;20;11;9;4.04;1.87;2.85;0;-2;0;2
88;0;332;45;20;25;23;12;11;3.98;1.53;3;0;-3;0;3
89;0;333;45;21;24;22;13;9;3.97;1.53;3.32;0;1;0;-1
90;0;338;42;20;22;20;12;8;3.98;1.62;4.1;0;5;-3;-2
91;0;335;45;21;24;20;13;7;4.05;1.36;4.35;0;-3;3;0
92;0;331;48;21;27;21;13;8;4.07;1.44;5;0;-4;3;1
93;0;332;48;17;31;20;12;8;3.99;1.56;4.45;0;1;0;-1
94;0;325;55;17;38;20;13;7;4.07;1.67;4.65;0;-7;7;0
95;0;339;45;19;26;16;11;5;3.92;1.67;4.63;0;14;-10;-4
96;0;344;41;15;26;15;10;5;3.9;2.27;4.73;0;5;-4;-1
97;0;341;46;20;26;13;9;4;3.93;1.85;4.08;0;-3;5;-2
98;0;344;42;19;23;14;8;6;3.91;2.36;2.79;0;3;-4;1
99;0;343;46;18;28;11;6;5;4.02;2.3;4.09;0;-1;4;-3
100;0;340;51;24;27;9;5;4;4.04;2.08;4.33;0;-3;5;-2
